series_name,network,season,title,imdb,engagement,date_aired,year,run_time,format,monster_name,monster_gender,monster_type,monster_subtype,monster_species,monster_real,monster_amount,caught_fred,caught_daphnie,caught_velma,caught_shaggy,caught_scooby,captured_fred,captured_daphnie,captured_velma,captured_shaggy,captured_scooby,unmask_fred,unmask_daphnie,unmask_velma,unmask_shaggy,unmask_scooby,snack_fred,snack_daphnie,snack_velma,snack_shaggy,snack_scooby,unmask_other,caught_other,caught_not,trap_work_first,setting_terrain,setting_country_state,suspects_amount,non_suspect,arrested,culprit_name,culprit_gender,culprit_amount,motive,if_it_wasnt_for,and_that,door_gag,number_of_snacks,split_up,another_mystery,set_a_trap,jeepers,jinkies,my_glasses,just_about_wrapped_up,zoinks,groovy,scooby_doo_where_are_you,rooby_rooby_roo,batman,scooby_dum,scrappy_doo,hex_girls,blue_falcon,fred_va,daphnie_va,velma_va,shaggy_va,scooby_va
The New Scooby-Doo Movies,CBS,2,The Weird Winds of Winona,7.3,91,10/13/73,1973,44,TV Series,"Windmakers,Windmakers,Windmakers,Windmakers","Male,Male,Male,Male","Disguised,Disguised,Disguised,Disguised","Hooded,Hooded,Hooded,Hooded","Human,Human,Human,Human",FALSE,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,Rural,Mississippi,2,FALSE,TRUE,P.J. Peabody,Male,1,Competition,those meddling kids,,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick
The New Scooby-Doo Movies,CBS,2,The Haunted Candy Factory,7.8,104,10/20/73,1973,43,TV Series,"Green Globs,Green Globs","Male,Male","Possessed Object,Possessed Object","Humanoid,Humanoid","Human,Human",FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,Urban,United States,2,FALSE,TRUE,"Mr. Crink,Sterling Smith","Male,Male",2,Smuggling,,,FALSE,0,0,0,0,0,2,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick
The New Scooby-Doo Movies,CBS,2,The Haunted Carnival,7.6,92,10/27/73,1973,43,TV Series,Ghostly Strongman,Male,Ghost,Phantom,Human,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Rural,United States,0,FALSE,TRUE,Masked Marvel,Male,1,Competition,,,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Nicole Jaffe,Casey Kasem,Don Messick
The Scooby-Doo Show,ABC,1,High Rise Hair Raiser,7.6,112,9/11/76,1976,24,TV Series,"Specter of Ebenezer Crabbe,Ghost of Netty Crabbe","Male,Female","Ghost,Ghost","Phantom,Phantom","Human,Human",FALSE,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,United States,4,FALSE,TRUE,"Jim Rivets,Red Sparks","Male,Male",2,Theft,,,FALSE,0,0,0,0,0,2,0,0,6,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
The Scooby-Doo Show,ABC,1,The Fiesta Host is an Aztec Ghost,7.4,97,9/18/76,1976,24,TV Series,"Ghost of King Katazuma,Aztec Statue Monster","Male,Male","Ghost,Possessed Object","Phantom,Statue","Human,Human",FALSE,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Rural,Mexico,4,FALSE,TRUE,"Prof. Stonehack,Elina Stonehack","Male,Female",2,Treasure,,,FALSE,2,0,1,0,0,0,0,0,8,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
The Scooby-Doo Show,ABC,1,The Gruesome Game of the Gator Ghoul,7.5,95,9/25/76,1976,24,TV Series,Ghost of Gator Ghoul,Male,Ghost,Amphibian,Alligator,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Swamp,Georgia,4,FALSE,TRUE,Alice Dovely,Female,1,Competition,,,FALSE,0,0,1,0,1,1,0,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
The Scooby-Doo Show,ABC,1,Whatta Shocking Ghost,8,101,10/2/76,1976,24,TV Series,10000 Volt Ghost,Male,Ghost,Electric,Human,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Snow,United States,3,FALSE,TRUE,"Mr. Voltner,Mayor Dudley","Male,Male",2,Competition,you meddling kids,,FALSE,1 box,1,0,0,0,0,0,0,5,0,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
The Scooby-Doo Show,ABC,1,The Headless Horseman of Halloween,8,127,10/9/76,1976,24,TV Series,Headless Horseman,Male,Ghost,Headless,Human,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Rural,United States,4,FALSE,TRUE,Elwood Crane,Male,1,Theft,,,FALSE,0,0,0,0,0,0,0,0,10,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
The Scooby-Doo Show,ABC,1,Scared a Lot in Camelot,7.6,93,10/16/76,1976,24,TV Series,"Ghost of Merlin,Black Knight","Male,Male","Ghost,Possessed Object",Witch,"Human,Human",FALSE,2,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Forest,United States,3,FALSE,TRUE,Zarko,Male,1,Theft,,,FALSE,a couple,0,0,1,0,0,0,0,3,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
The Scooby-Doo Show,ABC,1,The Harum-Scarum Sanitarium,8.2,99,10/23/76,1976,24,TV Series,Ghost of Dr. Coffin,Male,Ghost,Phantom,Human,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Forest,Canada,2,FALSE,TRUE,Officer Oldfield,Male,1,Smuggling,,,FALSE,0,1,0,0,4,0,0,0,13,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
The Scooby-Doo Show,ABC,1,The No-Face Zombie Chase Case,7.7,91,10/30/76,1976,24,TV Series,"No-Face Zombie,Gorilla","Male,Male","Undead,Animal","Zombie,Beast","Human,Gorilla",FALSE,2,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,Urban,United States,5,FALSE,TRUE,Mr. Dilly,Male,1,Theft,these meddling kids,,TRUE,1,0,0,0,0,0,0,0,8,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
The Scooby-Doo Show,ABC,1,Mamba Wamba and the Voodoo Hoodoo,7,81,11/6/76,1976,24,TV Series,"Mamba Wamba,Zombie Lila,Mamba Zombie,","Male,Female,Male","Ghost,Undead,Undead","Witch Doctor,Zombie,Zombie","Human,Human,Human",FALSE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Swamp,United States,5,FALSE,TRUE,"Rodger,Lila","Male,Female",2,Extortion,,,FALSE,2,2,0,0,2,1,0,0,9,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
The Scooby-Doo Show,ABC,1,A Frightened Hound Meets Demons Underground,7.4,84,11/13/76,1976,24,TV Series,Demon,Male,Mythical,Demon,Demon,FALSE,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,Washington,4,FALSE,TRUE,Sam Crenshaw,Male,1,Theft,you and that dog coming along,,FALSE,0,1,0,0,5,1,0,1,12,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
The Scooby-Doo Show,ABC,1,A Bum Steer for Scooby,6.8,84,11/20/76,1976,24,TV Series,"Tamuka the Ghost Bull,Medicine Man Ghost,Talking Bull","Male,Male,Male","Ghost,Ghost,Animal","Beast,Witch Doctor,Beast","Bull,Human,Bull",FALSE,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,Rural,Texas,5,FALSE,TRUE,"Sam Farren,Lenny,Sam Farren's Foreman","Male,Male,Male",3,Theft,pesky pair in the cow costume,,FALSE,0,0,1,0,0,3,1,1,4,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
The Scooby-Doo Show,ABC,1,There's a Demon Shark in the Foggy Dark,7.2,80,11/25/76,1976,24,TV Series,Demon Shark,Male,Mythical,Demon,Shark,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Urban,United States,4,FALSE,TRUE,Mr. Wells,Male,1,Smuggling,,,FALSE,0,0,1,0,0,1,0,0,7,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
The Scooby-Doo Show,ABC,1,"Scooby-Doo, Where's the Crew?",7.3,77,11/27/76,1976,24,TV Series,"Ghost of Captain Pescado,Kelp Monster,Octopus Monster","Male,Male,Male","Ghost,Plant,Animal","Pirate,Humanoid,Octopus","Human,Kelp,Octopus",FALSE,3,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Ocean,United States,2,FALSE,TRUE,Mr. Carp,Male,1,Treasure,these meddling laddies and lasses,,FALSE,4,0,0,0,0,0,0,0,7,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
The Scooby-Doo Show,ABC,1,The Ghost That Sacked the Quarterback,6.8,75,12/4/76,1976,24,TV Series,Rambling Ghost,Male,Ghost,Athlete,Human,FALSE,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,United States,6,FALSE,TRUE,Buck Bender,Male,1,Competition,nosy kids,dog,FALSE,0,1,1,0,1,0,0,0,8,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
The Scooby-Doo Show,ABC,1,The Ghost of the Bad Humor Man,7.7,84,12/11/76,1976,24,TV Series,"Strawberry Technicolor Phantom,Chocolate Technicolor Phantom,Vanilla Technicolor Phantom","Male,Male,Male","Ghost,Ghost,Ghost","Phantom,Phantom,Phantom","Human,Human,Human",FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,United States,2,FALSE,TRUE,Sammy the Shrimp,Male,1,Theft,those brats,,FALSE,0,0,0,0,0,0,0,0,5,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
The Scooby-Doo Show,ABC,1,The Spirits of '76,7.5,81,12/18/76,1976,24,TV Series,"Ghost of Benedict Arnold,Ghost of William Demont,Ghost of Major Andre","Male,Male,Male","Ghost,Ghost,Ghost","Statue,Statue,Statue","Human,Human,Human",FALSE,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Urban,Washington D.C.,3,FALSE,TRUE,"Mr. Clive,Mr. Wilit","Male,Male",2,Counterfeit,,,FALSE,0,1,0,0,0,1,0,0,3,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
The Scooby-Doo Show,ABC,2,The Curse of the Viking Lake,7.4,71,9/10/77,1977,24,TV Series,"Viking Ghost,Viking Ghost,Viking Ghost","Male,Male,Male","Ghost,Ghost,Ghost","Viking,Viking,Viking","Human,Human,Human",FALSE,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Forest,United States,3,FALSE,TRUE,Mr. Hansen,Male,1,Natural Resource,,,FALSE,0,2,1,0,3,0,0,0,8,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
Laff-a-Lympics,ABC,1,The Swiss Alps,6.9,25,9/10/77,1977,12,TV Series (segmented),,,,,,,0,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,Mountain,Switzerland,0,,,,,0,,,,FALSE,0,,,,,,,,,,,4,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Don Messick
Laff-a-Lympics,ABC,1,"Tokyo, Japan",6.9,25,9/10/77,1977,12,TV Series (segmented),,,,,,,0,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Urban,Japan,0,,,,,0,,,,FALSE,0,,,,,,,,1,0,0,2,FALSE,TRUE,FALSE,FALSE,TRUE,,,,Casey Kasem,Don Messick
The Scooby-Doo Show,ABC,2,Vampire Bats and Scaredy Cats,8.2,104,9/17/77,1977,24,TV Series,Gramps the Vamp,Male,Undead,Vampire,Human,FALSE,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Island,United States,5,FALSE,TRUE,Leon Vanaugh,Male,1,Competition,,,FALSE,0,0,0,1,0,1,0,0,11,0,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
Laff-a-Lympics,ABC,1,Acapulco,6.3,23,9/17/77,1977,12,TV Series (segmented),,,,,,,0,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,Coast,Mexico,0,,,,,0,,,,FALSE,0,,,,,,,,,,,0,FALSE,TRUE,FALSE,FALSE,TRUE,,,,,Don Messick
Laff-a-Lympics,ABC,1,England,6.3,23,9/17/77,1977,12,TV Series (segmented),,,,,,,0,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Urban,England,0,,,,,0,,,,FALSE,0,,,,,,,,0,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,Casey Kasem,Don Messick
The Scooby-Doo Show,ABC,2,"Hang in There, Scooby-Doo",7.4,76,9/24/77,1977,24,TV Series,Pterodactyl Ghost,Male,Ghost,Pterodactyl,Dinosaur,FALSE,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Mountain,United States,2,FALSE,TRUE,Mr Bohannon,Male,1,Theft,,,FALSE,0,0,0,0,3,0,0,0,10,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
Laff-a-Lympics,ABC,1,Florida,7.1,22,9/24/77,1977,12,TV Series (segmented),,,,,,,0,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,Swamp,Florida,0,,,,,0,,,,FALSE,0,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,TRUE,,,,,
Laff-a-Lympics,ABC,1,China,7.1,22,9/24/77,1977,12,TV Series (segmented),,,,,,,0,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,TRUE,FALSE,FALSE,FALSE,FALSE,,Urban,Hong Kong,0,,,,,0,,,,FALSE,0,,,,,,,,0,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,,,,Casey Kasem,Don Messick
The Scooby-Doo Show,ABC,2,The Chiller Diller Movie Thriller,7.9,77,10/1/77,1977,24,TV Series,Phantom of Milo Booth,Male,Ghost,Phantom,Human,FALSE,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Rural,United States,6,FALSE,TRUE,Jim Moss,Male,1,Competition,,,FALSE,0,1,0,0,0,2,0,1,10,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
Laff-a-Lympics,ABC,1,The Sahara Desert,7.2,21,10/1/77,1977,12,TV Series (segmented),,,,,,,0,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,Desert,Africa,0,,,,,0,,,,FALSE,0,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,
Laff-a-Lympics,ABC,1,Scotland,7.2,21,10/1/77,1977,12,TV Series (segmented),Lochness Monster,Female,Animal,Lochness Monster,Lochness Monster,TRUE,1,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Rural,Scotland,0,,,,,0,,,,FALSE,0,,,,,,,,0,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,,,,Casey Kasem,Don Messick
The Scooby-Doo Show,ABC,2,The Spooky Case of the Grand Prix Race,7.4,75,10/8/77,1977,24,TV Series,Phantom Racer,Male,Ghost,Phantom,Human,FALSE,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Desert,United States,4,FALSE,TRUE,Ken Rodgers,Male,1,Theft,,,FALSE,0,1,0,0,7,0,0,0,10,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
Laff-a-Lympics,ABC,1,France,6.8,19,10/8/77,1977,11,TV Series (segmented),,,,,,,0,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,Rural,France,0,,,,,0,,,,FALSE,0,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,
Laff-a-Lympics,ABC,1,Australia,6.8,19,10/8/77,1977,11,TV Series (segmented),,,,,,,0,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,Rural,Australia,0,,,,,0,,,,FALSE,0,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,TRUE,,,,,
The Scooby-Doo Show,ABC,2,The Ozrk Witch,8.1,78,10/15/77,1977,24,TV Series,"Ghost of Witch McCoy,Zombie","Female,Male,","Ghost,Undead","Witch,Zombie","Human,Human",FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Forest,United States,3,FALSE,TRUE,"Aggie Wilkins,Zeke Harkins","Female,Male",2,Smuggling,,,FALSE,0,2,0,0,1,0,0,1,9,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
Laff-a-Lympics,ABC,1,"Athens, Greece",6.8,19,10/15/77,1977,12,TV Series (segmented),,,,,,,0,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Rural,Greece,0,,,,,0,,,,FALSE,0,,,,,,,,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Casey Kasem,Don Messick
Laff-a-Lympics,ABC,1,The Ozarks,6.8,19,10/15/77,1977,12,TV Series (segmented),,,,,,,0,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,Rural,Missouri,0,,,,,0,,,,FALSE,0,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,TRUE,,,,,
The Scooby-Doo Show,ABC,2,Creepy Cruise,7.7,78,10/22/77,1977,24,TV Series,Futuristic Monster,Male,Animal,Humanoid,Insect,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Ocean,United States,2,FALSE,TRUE,"Professor Von Klamp,Simon Grady","Male,Male",2,Theft,,,FALSE,0,1,0,0,7,0,0,0,8,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
Laff-a-Lympics,ABC,1,Italy,6.6,18,10/22/77,1977,12,TV Series (segmented),,,,,,,0,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,,FALSE,FALSE,FALSE,,Urban,Italy,0,,,,,0,,,,FALSE,0,,,,,,,,0,0,1,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,Casey Kasem,
Laff-a-Lympics,ABC,1,"Kitty Hawk, North Carolina",6.6,18,10/22/77,1977,12,TV Series (segmented),,,,,,,0,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,Rural,North Carolina,0,,,,,0,,,,FALSE,0,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,TRUE,,,,,
The Scooby-Doo Show,ABC,2,The Creepy Heap from the Deep,7.4,71,10/29/77,1977,24,TV Series,"Creepy Heap from the Deep,Soulless Captain Clements","Male,Male","Animal,Undead","Sea-Monster,Possessed","Sea-Monster,Human",FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Coast,United States,2,FALSE,TRUE,"Bank Robber,Captain Clements","Male,Male",2,Smuggling,,,FALSE,1 box,0,0,1,0,2,0,0,10,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
Laff-a-Lympics,ABC,1,Egypt,6.4,18,10/29/77,1977,12,TV Series (segmented),,,,,,,0,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,Desert,Egypt,0,,,,,0,,,,FALSE,0,,,,,,,,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,
Laff-a-Lympics,ABC,1,Sherwood Forest,6.4,18,10/29/77,1977,12,TV Series (segmented),,,,,,,0,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,Forest,England,0,,,,,0,,,,FALSE,0,,,,,,,,0,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,Casey Kasem,Don Messick
Laff-a-Lympics,ABC,1,Spain,6,22,11/5/77,1977,12,TV Series (segmented),,,,,,,0,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,,Urban,Spain,0,,,,,0,,,,FALSE,0,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,
Laff-a-Lympics,ABC,1,The Himalayas,6,22,11/5/77,1977,12,TV Series (segmented),"Abominable Snowman,Abominable Snowwoman","Male,Female","Animal,Animal","Yeti,Yeti","Snow-Monster,Snow-Monster",TRUE,2,,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,FALSE,FALSE,FALSE,,Mountain,Nepal,0,,,,,0,,,,FALSE,0,,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,Don Messick
Laff-a-Lympics,ABC,1,India,6.7,23,11/12/77,1977,12,TV Series (segmented),,,,,,,0,,,,FALSE,,,,,FALSE,,,,,FALSE,,,,,FALSE,,FALSE,FALSE,FALSE,,Jungle,India,0,,,,,0,,,,FALSE,0,,,,,,,,1,0,1,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,Casey Kasem,
